CO_IES,CO_CURSO,NO_CURSO,CO_CINE_ROTULO,TP_MODALIDADE_ENSINO,IN_AJUDA_DEFICIENTE,IN_QTD_RECURSOS,QT_MATRICULA_TOTAL,QT_CONCLUINTE_TOTAL
176,103265,NUTRIÇÃO,0915N01,Presencial,1,2.0,557,140
176,103418,LOGÍSTICA,0413L01,Presencial,1,4.0,173,77
176,103420,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,1,4.0,296,147
176,107584,GESTÃO AMBIENTAL,0712G01,Presencial,1,4.0,35,30
176,107586,MARKETING,0414M01,Presencial,1,6.0,99,57
176,107592,PROCESSOS GERENCIAIS,0413G05,A distância,1,2.0,0,0
176,111732,BIOMEDICINA,0914B01,Presencial,1,2.0,311,52
176,123846,ADMINISTRAÇÃO,0413A01,Presencial,1,2.0,38,15
176,305223,EDUCAÇÃO FÍSICA,0915E01,Presencial,1,4.0,537,148
176,305231,CIÊNCIAS BIOLÓGICAS,0511B01,Presencial,1,2.0,209,37
176,1116853,DESIGN GRÁFICO,0211D01,Presencial,1,2.0,150,69
176,1116854,REDES DE COMPUTADORES,0612R01,Presencial,1,3.0,93,30
176,1119030,PROCESSOS GERENCIAIS,0413G05,Presencial,1,2.0,122,58
176,1129262,HISTÓRIA,0114H01,Presencial,1,2.0,134,36
176,1134429,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,1,1.0,77,50
176,1134463,PROCESSOS GERENCIAIS,0413G05,Presencial,1,2.0,81,57
176,1149644,GEOGRAFIA,0114G01,Presencial,1,3.0,62,11
176,1172852,ADMINISTRAÇÃO,0413A01,Presencial,1,2.0,152,47
176,1172853,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,1,2.0,14,10
176,1172855,SISTEMA DE INFORMAÇÃO,0615S02,Presencial,1,1.0,2,1
176,1172860,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,1,2.0,156,76
176,1172862,LOGÍSTICA,0413L01,Presencial,1,2.0,105,53
176,1172863,MARKETING,0414M01,Presencial,1,3.0,79,28
176,1172866,PROCESSOS GERENCIAIS,0413G05,Presencial,1,2.0,55,27
176,1177279,GESTÃO HOSPITALAR,0413G11,Presencial,1,2.0,2,2
176,1262931,PEDAGOGIA,0113P01,Presencial,1,2.0,178,41
176,1264659,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,1,2.0,31,0
176,1332848,LOGÍSTICA,0413L01,Presencial,1,4.0,35,30
176,1332862,ENGENHARIA AMBIENTAL,0712E01,Presencial,1,2.0,10,0
176,1332863,ENGENHARIA CIVIL,0732E01,Presencial,1,2.0,26,0
176,1332870,ENGENHARIA MECÂNICA,0715E02,Presencial,1,2.0,51,0
176,1332876,RADIOLOGIA,0914R01,Presencial,1,5.0,96,9
176,1349728,MARKETING,0414M01,Presencial,1,2.0,28,12
176,1349736,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,0615S02,Presencial,1,3.0,16,0
176,1349737,BANCO DE DADOS,0612B01,Presencial,1,2.0,0,0
176,1350003,SISTEMAS DE INFORMAÇÃO,0615S02,Presencial,1,3.0,6,0
176,1350047,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,1,2.0,19,0
176,1357980,FARMÁCIA,0916F01,Presencial,1,2.0,110,0
176,1357989,FARMÁCIA,0916F01,Presencial,1,1.0,127,3
176,1382517,HISTÓRIA,0114H01,Presencial,1,3.0,0,0
176,1382518,MATEMÁTICA,0114M01,Presencial,1,1.0,13,0
176,1382519,LETRAS - PORTUGUÊS E INGLÊS,0115L15,Presencial,1,3.0,12,0
176,1382520,GEOGRAFIA,0114G01,Presencial,1,3.0,0,0
176,1382521,LETRAS - LÍNGUA PORTUGUESA,0115L13,Presencial,1,3.0,0,0
176,1382522,PEDAGOGIA,0113P01,Presencial,1,2.0,42,0
176,1382523,SERVIÇO SOCIAL,0923S01,Presencial,1,6.0,32,0
176,1382526,FISIOTERAPIA,0915F01,Presencial,1,2.0,72,0
176,1382528,RADIOLOGIA,0914R01,Presencial,1,1.0,3,0
176,1382529,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,1,2.0,8,0
176,1382550,BIOMEDICINA,0914B01,Presencial,1,4.0,36,1
176,1385172,PSICOLOGIA,0313P01,Presencial,1,2.0,83,0
176,1419778,GASTRONOMIA,1013G01,Presencial,1,2.0,34,0
176,1419779,GASTRONOMIA,1013G01,Presencial,1,1.0,0,0
176,1422435,NUTRIÇÃO,0915N01,Presencial,1,1.0,31,1
176,1425303,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,0615S02,Presencial,1,3.0,12,0
176,1438448,ADMINISTRAÇÃO,0413A01,A distância,1,3.0,26,0
176,1438449,CIÊNCIAS CONTÁBEIS,0411C01,A distância,1,3.0,55,0
176,1438450,PEDAGOGIA,0113P01,A distância,1,3.0,30,0
176,1438451,MARKETING,0414M01,A distância,1,2.0,19,0
176,1442331,LETRAS - INGLÊS,0115L04,Presencial,1,2.0,3,0
176,1468154,GESTÃO DE RECURSOS HUMANOS,0413G07,A distância,1,4.0,72,0
176,1468155,PROCESSOS GERENCIAIS,0413G05,A distância,1,4.0,22,0
176,1475644,LOGÍSTICA,0413L01,A distância,1,2.0,38,0
176,1486057,GESTÃO AMBIENTAL,0712G01,A distância,1,3.0,1,0
176,1486070,GESTÃO HOSPITALAR,0413G11,A distância,1,2.0,2,0
176,5001394,DIREITO,0421D01,Presencial,1,1.0,13,1
190,5345,MEDICINA,0912M01,Presencial,1,10.0,1064,172
190,1405871,BIOMEDICINA,0914B01,Presencial,1,10.0,7,0
191,5347,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,1,11.0,52,9
191,5348,ADMINISTRAÇÃO,0413A01,Presencial,1,11.0,75,12
192,5351,FÍSICA,0114F02,Presencial,1,10.0,34,2
192,5352,QUÍMICA,0114Q01,Presencial,1,9.0,32,4
192,5353,CIÊNCIAS BIOLÓGICAS,0114B01,Presencial,1,10.0,29,7
192,5355,PEDAGOGIA,0113P01,Presencial,1,10.0,104,6
192,27554,LETRAS - INGLÊS,0115L04,Presencial,1,10.0,35,3
192,31093,LETRAS - PORTUGUÊS,0115L13,Presencial,1,10.0,28,5
192,65230,PROGRAMA ESPECIAL DE FORMAÇÃO DE DOCENTE,0113F01,Presencial,1,10.0,8,6
192,65232,PROGRAMA ESPECIAL DE FORMAÇÃO DE DOCENTE,0113F01,Presencial,1,10.0,4,1
192,65234,PROGRAMA ESPECIAL DE FORMAÇÃO DE DOCENTE,0113F01,Presencial,1,10.0,12,11
192,305351,FÍSICA,0533F03,Presencial,1,10.0,18,2
192,305352,QUÍMICA,0531Q01,Presencial,1,10.0,93,18
192,305353,CIÊNCIAS BIOLÓGICAS,0511B01,Presencial,1,10.0,24,5
192,1406064,MATEMÁTICA,0114M01,Presencial,1,10.0,9,0
193,5367,ENGENHARIA CIVIL,0732E01,Presencial,1,10.0,50,10
193,5368,ENGENHARIA MECÂNICA,0715E02,Presencial,1,10.0,218,53
194,28072,ENFERMAGEM,0913E01,Presencial,1,10.0,83,11
195,5380,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,1,6.0,470,83
195,5381,ADMINISTRAÇÃO,0413A01,Presencial,1,6.0,165,27
195,5382,DIREITO,0421D01,Presencial,1,6.0,627,82
195,5383,CIÊNCIAS ECONÔMICAS,0311E01,Presencial,1,6.0,156,18
197,5412,CIÊNCIAS ECONÔMICAS,0311E01,Presencial,1,1.0,94,2
197,5413,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,1,1.0,172,21
197,20469,SISTEMA DE INFORMAÇÃO,0615S02,Presencial,1,1.0,91,3
197,34701,ADMINISTRAÇÃO,0413A01,Presencial,1,1.0,168,17
197,96171,DIREITO,0421D01,Presencial,1,1.0,743,95
197,116430,COMÉRCIO EXTERIOR,0413C01,Presencial,1,1.0,24,6
197,1210785,ADMINISTRAÇÃO,0413A01,A distância,1,1.0,12,0
197,1210820,GESTÃO COMERCIAL,0416G01,A distância,1,1.0,9,0
200,27557,JORNALISMO,0321J01,Presencial,1,7.0,723,150
200,31573,PUBLICIDADE E PROPAGANDA,0414P01,Presencial,1,7.0,585,139
200,31574,RELAÇÕES PÚBLICAS,0414R01,Presencial,1,7.0,476,113
200,48979,"RÁDIO, TV E INTERNET",0321R01,Presencial,1,7.0,269,59
202,5468,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,1,3.0,12,0
202,5469,ADMINISTRAÇÃO,0413A01,Presencial,1,3.0,47,0
202,1058327,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,1,3.0,0,0
202,1058328,ENGENHARIA MECÂNICA,0715E02,Presencial,1,3.0,33,3
202,1058329,ENGENHARIA AMBIENTAL E SANITÁRIA,0712E02,Presencial,1,3.0,7,6
202,1058330,ENGENHARIA CIVIL,0732E01,Presencial,1,3.0,78,10
203,5474,ADMINISTRAÇÃO,0413A01,Presencial,1,6.0,1564,287
203,5475,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,1,6.0,675,193
203,5476,CIÊNCIAS ECONÔMICAS,0311E01,Presencial,1,6.0,472,106
203,5477,LETRAS - PORTUGUÊS E INGLÊS,0231L16,Presencial,1,6.0,3,3
203,5478,PEDAGOGIA,0113P01,Presencial,1,6.0,140,19
203,5480,ARQUITETURA E URBANISMO,0731A02,Presencial,1,6.0,1380,211
203,5481,CIÊNCIAS BIOLÓGICAS,0114B01,Presencial,1,6.0,28,5
203,5483,FILOSOFIA,0114F01,Presencial,1,6.0,97,9
203,5485,CIÊNCIA DA COMPUTAÇÃO,0614C01,Presencial,1,6.0,275,27
203,5486,ENGENHARIA CIVIL,0732E01,Presencial,1,6.0,1098,192
203,5488,ENGENHARIA ELÉTRICA,0713E05,Presencial,1,6.0,459,80
203,5492,DESIGN,0212D02,Presencial,1,6.0,269,31
203,5493,SECRETARIADO EXECUTIVO,0415S01,Presencial,1,6.0,12,10
203,5494,LETRAS - TRADUTOR E INTÉRPRETE,0231L22,Presencial,1,6.0,101,17
203,5496,NUTRIÇÃO,0915N01,Presencial,1,6.0,190,38
203,5497,EDUCAÇÃO FÍSICA,0114E03,Presencial,1,6.0,54,6
203,5498,DIREITO,0421D01,Presencial,1,6.0,4372,507
203,5500,ENGENHARIA DE COMPUTAÇÃO,0714E04,Presencial,1,6.0,306,33
203,18466,TURISMO,1015T01,Presencial,1,6.0,39,12
203,19479,FISIOTERAPIA,0915F01,Presencial,1,6.0,264,41
203,19508,SISTEMAS DE INFORMAÇÃO,0615S02,Presencial,1,6.0,237,41
203,29894,COMUNICAÇÃO SOCIAL - RADIALISMO (RÁDIO E TV),0321R01,Presencial,1,6.0,126,27
203,31575,PUBLICIDADE E PROPAGANDA,0414P01,Presencial,1,6.0,329,59
203,32895,JORNALISMO,0321J01,Presencial,1,6.0,238,54
203,39755,ENGENHARIA MECÂNICA,0715E02,Presencial,1,6.0,663,94
203,39988,LETRAS - PORTUGUÊS E INGLÊS,0115L15,Presencial,1,6.0,110,20
203,74629,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,1,6.0,525,70
203,94906,FARMÁCIA,0916F01,Presencial,1,6.0,207,41
203,95489,CIÊNCIA DA COMPUTAÇÃO,0614C01,Presencial,1,6.0,141,13
203,95493,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,1,6.0,383,90
203,95496,JORNALISMO,0321J01,Presencial,1,6.0,116,32
203,95497,PUBLICIDADE E PROPAGANDA,0414P01,Presencial,1,6.0,210,35
203,95500,DIREITO,0421D01,Presencial,1,6.0,2154,312
203,95506,SISTEMAS DE INFORMAÇÃO,0615S02,Presencial,1,6.0,112,9
203,115867,ADMINISTRAÇÃO,0413A01,Presencial,1,6.0,801,170
203,305481,CIÊNCIAS BIOLÓGICAS,0511B01,Presencial,1,6.0,186,36
203,305483,FILOSOFIA,0223F01,Presencial,1,6.0,1,0
203,305484,PSICOLOGIA,0313P01,Presencial,1,6.0,1497,213
203,305488,ENGENHARIA ELETRÔNICA,0714E08,Presencial,1,6.0,133,19
203,305497,EDUCAÇÃO FÍSICA,0915E01,Presencial,1,6.0,199,31
203,1133633,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,1,6.0,261,56
203,1167880,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,0714E05,Presencial,1,6.0,256,34
203,1167934,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,1,6.0,62,43
203,1167966,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,1,6.0,75,37
203,1188121,ENGENHARIA CIVIL,0732E01,Presencial,1,6.0,418,58
203,1314218,DESIGN DE INTERIORES,0212D03,Presencial,1,6.0,59,25
203,1314219,LOGÍSTICA,0413L01,Presencial,1,6.0,3,3
203,1314220,MARKETING,0414M01,Presencial,1,6.0,75,31
203,1314221,PROCESSOS GERENCIAIS,0413G05,Presencial,1,6.0,2,2
203,1314222,BIOMEDICINA,0914B01,Presencial,1,6.0,306,40
203,1314224,MEDICINA VETERINÁRIA,0841M01,Presencial,1,6.0,1058,50
203,1314225,ENFERMAGEM,0913E01,Presencial,1,6.0,395,41
203,1315664,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,0615S02,Presencial,1,6.0,146,21
203,1323969,ODONTOLOGIA,0911O01,Presencial,1,6.0,269,0
203,1341738,ARQUITETURA E URBANISMO,0731A02,Presencial,1,6.0,149,0
203,1341754,ENGENHARIA MECÂNICA,0715E02,Presencial,1,6.0,157,0
203,1374864,RELAÇÕES PÚBLICAS,0414R01,Presencial,1,6.0,112,0
203,1374866,ENGENHARIA QUÍMICA,0711E05,Presencial,1,6.0,185,0
203,1388808,PSICOLOGIA,0313P01,Presencial,1,6.0,144,0
203,1420107,ADMINISTRAÇÃO,0413A01,Presencial,1,6.0,117,0
203,1420109,ARQUITETURA E URBANISMO,0731A02,Presencial,1,6.0,35,0
203,1420115,DESIGN,0212D02,Presencial,1,6.0,33,0
203,1420116,ADMINISTRAÇÃO,0413A01,Presencial,1,6.0,196,0
203,1420117,ARQUITETURA E URBANISMO,0731A02,Presencial,1,6.0,172,0
203,1420118,ENGENHARIA CIVIL,0732E01,Presencial,1,6.0,19,0
203,1420126,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,1,6.0,69,0
203,1420127,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,1,6.0,23,0
203,1420128,CIÊNCIAS ECONÔMICAS,0311E01,Presencial,1,6.0,89,0
203,1420132,ENGENHARIA ELÉTRICA,0713E05,Presencial,1,6.0,24,0
203,1420136,DESIGN,0212D02,Presencial,1,6.0,153,0
203,1420138,CIÊNCIAS ECONÔMICAS,0311E01,Presencial,1,6.0,65,0
203,1420139,ENGENHARIA CIVIL,0732E01,Presencial,1,6.0,63,0
203,1420141,ENGENHARIA DE COMPUTAÇÃO,0714E04,Presencial,1,6.0,99,0
203,1420142,ENGENHARIA QUÍMICA,0711E05,Presencial,1,6.0,12,0
203,1420145,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,1,6.0,18,0
203,1420155,ENGENHARIA MECÂNICA,0715E02,Presencial,1,6.0,45,0
203,1420162,JORNALISMO,0321J01,Presencial,1,6.0,40,0
203,1420164,PUBLICIDADE E PROPAGANDA,0414P01,Presencial,1,6.0,65,0
203,1420166,RELAÇÕES INTERNACIONAIS,0312R01,Presencial,1,6.0,174,0
203,1420167,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,1,6.0,19,8
203,1420170,SISTEMAS DE INFORMAÇÃO,0615S02,Presencial,1,3.0,0,0
203,1420173,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,0615S02,Presencial,1,6.0,74,0
203,1420177,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,1,6.0,34,18
203,1420185,CIÊNCIA DA COMPUTAÇÃO,0614C01,Presencial,1,6.0,88,0
203,1420188,ADMINISTRAÇÃO,0413A01,Presencial,1,6.0,93,0
203,1420189,ARQUITETURA E URBANISMO,0731A02,Presencial,1,6.0,27,0
203,1420192,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,1,6.0,18,0
203,1420197,ENGENHARIA CIVIL,0732E01,Presencial,1,6.0,18,0
203,1420200,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,1,6.0,31,0
203,1420201,ENGENHARIA ELÉTRICA,0713E05,Presencial,1,6.0,20,0
203,1420208,MEDICINA VETERINÁRIA,0841M01,Presencial,1,6.0,105,0
203,1420217,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,1,6.0,19,7
203,1421005,CINEMA E AUDIOVISUAL,0321C01,Presencial,1,6.0,70,0
203,1421010,RELAÇÕES INTERNACIONAIS,0312R01,Presencial,1,6.0,119,0
203,1421486,GESTÃO COMERCIAL,0416G01,Presencial,1,6.0,16,3
203,1421487,GESTÃO FINANCEIRA,0412G01,Presencial,1,6.0,42,11
203,1438513,MEDICINA VETERINÁRIA,0841M01,Presencial,1,6.0,98,0
203,1455021,MEDICINA,0912M01,Presencial,1,6.0,107,0
203,1458273,ADMINISTRAÇÃO,0413A01,Presencial,1,6.0,45,0
203,1458289,ADMINISTRAÇÃO,0413A01,Presencial,1,6.0,44,0
203,1458290,ARQUITETURA E URBANISMO,0731A02,Presencial,1,6.0,19,0
203,1458291,ENGENHARIA CIVIL,0732E01,Presencial,1,6.0,9,0
203,1458292,ENGENHARIA MECÂNICA,0715E02,Presencial,1,6.0,6,0
203,1458294,MEDICINA VETERINÁRIA,0841M01,Presencial,1,6.0,37,0
203,1458296,ARQUITETURA E URBANISMO,0731A02,Presencial,1,6.0,18,0
203,1458297,ENGENHARIA CIVIL,0732E01,Presencial,1,6.0,24,0
203,1458298,ENGENHARIA MECÂNICA,0715E02,Presencial,1,6.0,14,0
203,1473591,DESIGN GRÁFICO,0211D01,Presencial,1,6.0,55,0
203,1473592,NUTRIÇÃO,0915N01,Presencial,1,6.0,15,0
203,1473593,BIOMEDICINA,0914B01,Presencial,1,6.0,23,0
203,1473594,CIÊNCIAS ECONÔMICAS,0311E01,Presencial,1,6.0,49,0
203,1473637,FARMÁCIA,0916F01,Presencial,1,6.0,11,0
203,1473642,FISIOTERAPIA,0915F01,Presencial,1,6.0,12,0
203,1473929,CIÊNCIAS DA COMPUTAÇÃO,0614C01,Presencial,1,6.0,12,0
203,1473930,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,1,6.0,13,0
203,1473931,CIÊNCIAS ECONÔMICAS,0311E01,Presencial,1,6.0,15,0
203,1473932,ENGENHARIA DE COMPUTAÇÃO,0714E04,Presencial,1,6.0,8,0
203,1473934,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,1,6.0,8,0
203,1473935,ENGENHARIA ELÉTRICA,0713E05,Presencial,1,6.0,2,0
203,1473936,ENGENHARIA QUÍMICA,0711E05,Presencial,1,6.0,2,0
203,1474033,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,0615S02,Presencial,1,6.0,17,0
203,1474130,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,1,6.0,29,0
203,1474131,CIÊNCIAS ECONÔMICAS,0311E01,Presencial,1,6.0,12,0
203,1474132,DESIGN,0212D02,Presencial,1,6.0,11,0
203,1474133,DESIGN GRÁFICO,0211D01,Presencial,1,6.0,29,0
203,1474136,ENGENHARIA DE COMPUTAÇÃO,0714E04,Presencial,1,6.0,10,0
203,1474137,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,1,6.0,4,0
203,1474138,ENGENHARIA ELÉTRICA,0713E05,Presencial,1,6.0,5,0
203,1474139,ENGENHARIA QUÍMICA,0711E05,Presencial,1,6.0,12,0
203,1474140,FARMÁCIA,0916F01,Presencial,1,6.0,11,0
203,1474141,FISIOTERAPIA,0915F01,Presencial,1,6.0,20,0
203,1474142,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,0612G01,Presencial,1,6.0,26,0
203,1474143,NUTRIÇÃO,0915N01,Presencial,1,6.0,18,0
203,1484128,CIÊNCIA DA COMPUTAÇÃO,0614C01,Presencial,1,6.0,18,0
203,5001395,DIREITO,0421D01,Presencial,1,6.0,389,0
203,5001396,DIREITO,0421D01,Presencial,1,6.0,352,0
206,5567,ADMINISTRAÇÃO,0413A01,Presencial,1,1.0,683,9
206,5568,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,1,1.0,402,0
206,18233,EDUCAÇÃO FÍSICA,0114E03,Presencial,1,1.0,304,7
206,18284,PEDAGOGIA,0113P01,Presencial,1,1.0,910,7
206,50965,ENFERMAGEM,0913E01,Presencial,1,1.0,460,6
206,88210,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,1,1.0,266,0
206,109869,FILOSOFIA,0114F01,Presencial,1,1.0,42,0
206,109871,ARTES VISUAIS,0114A02,Presencial,1,1.0,87,1
206,119228,GEOGRAFIA,0114G01,Presencial,1,1.0,5,0
206,119232,LETRAS - PORTUGUÊS E INGLÊS,0115L15,Presencial,1,1.0,14,2
206,119234,SERVIÇO SOCIAL,0923S01,Presencial,1,1.0,58,0
206,123702,GESTÃO FINANCEIRA,0412G01,Presencial,1,1.0,121,0
206,123710,MARKETING,0414M01,Presencial,1,1.0,156,1
206,123720,PROCESSOS GERENCIAIS,0413G05,Presencial,1,1.0,116,0
206,123724,LOGÍSTICA,0413L01,Presencial,1,1.0,45,0
206,1106930,EDUCAÇÃO FÍSICA,0915E01,Presencial,1,1.0,780,31
206,1161613,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,0615S02,Presencial,1,1.0,147,0
206,1162537,RADIOLOGIA,0914R01,Presencial,1,1.0,106,2
206,1211312,LOGÍSTICA,0413L01,A distância,1,1.0,41,0
206,1289129,TEATRO,0114T01,Presencial,1,1.0,157,0
206,1306183,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,0612G01,Presencial,1,1.0,72,0
206,1375405,ADMINISTRAÇÃO,0413A01,A distância,1,1.0,64,0
206,1375406,CIÊNCIAS CONTÁBEIS,0411C01,A distância,1,1.0,45,0
206,1375407,PROCESSOS GERENCIAIS,0413G05,A distância,1,1.0,66,0
206,1375408,GESTÃO DE RECURSOS HUMANOS,0413G07,A distância,1,1.0,121,1
206,1375410,GESTÃO PÚBLICA,0413G12,A distância,1,1.0,11,0
206,1375411,PEDAGOGIA,0113P01,A distância,1,1.0,366,0
206,1401679,MARKETING,0414M01,A distância,1,1.0,66,0
206,1401680,ESTÉTICA E COSMÉTICA,1012E01,Presencial,1,1.0,140,0
206,1404401,DIREITO,0421D01,Presencial,1,1.0,31,0
206,1404404,PSICOLOGIA,0313P01,Presencial,1,1.0,60,0
206,1427041,MÚSICA - MÚSICA POPULAR BRASILEIRA,0215M01,Presencial,1,1.0,0,0
206,1427042,MÚSICA - MÚSICA POPULAR BRASILEIRA,0114M02,Presencial,1,1.0,0,0
206,1427702,GESTÃO FINANCEIRA,0412G01,A distância,1,1.0,39,0
206,1453466,TEOLOGIA,0221T01,Presencial,1,1.0,0,0
206,1467912,TEOLOGIA,0221T01,A distância,1,1.0,76,0
206,1467915,FILOSOFIA,0114F01,A distância,1,1.0,9,0
206,1483488,GESTÃO COMERCIAL,0416G01,A distância,1,1.0,9,0
206,1483495,SECRETARIADO EXECUTIVO,0415S01,A distância,1,1.0,5,0
206,1483498,HISTÓRIA,0114H01,A distância,1,1.0,32,0
206,1483499,GEOGRAFIA,0114G01,A distância,1,1.0,8,0
206,1483500,MATEMÁTICA,0114M01,A distância,1,1.0,18,0
206,1483502,FISIOTERAPIA,0915F01,Presencial,1,1.0,12,0
206,1483503,FARMÁCIA,0916F01,Presencial,1,1.0,0,0
206,1483524,GESTÃO COMERCIAL,0416G01,Presencial,1,1.0,0,0
206,1483525,SECRETARIADO EXECUTIVO,0415S01,Presencial,1,1.0,0,0
206,1487895,ARTES VISUAIS,0114A02,A distância,1,1.0,11,0
206,1487896,CIÊNCIAS BIOLÓGICAS,0114B01,A distância,1,1.0,7,0
206,1487897,FÍSICA,0114F02,A distância,1,1.0,2,0
207,5575,CIÊNCIA ECONÔMICA,0311E01,Presencial,1,1.0,88,7
207,5576,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,1,1.0,250,44
207,5577,ADMINISTRAÇÃO,0413A01,Presencial,1,1.0,339,47
207,5579,PEDAGOGIA,0113P01,Presencial,1,1.0,256,71
207,5584,ENGENHARIA CIVIL,0732E01,Presencial,1,1.0,284,82
207,5586,ARQUITETURA E URBANISMO,0731A02,Presencial,1,1.0,266,62
207,18994,MODA,0212M01,Presencial,1,1.0,63,14
207,18995,MEDICINA VETERINÁRIA,0841M01,Presencial,1,1.0,286,48
207,18996,RELAÇÕES INTERNACIONAIS,0312R01,Presencial,1,1.0,44,5
207,18997,DIREITO,0421D01,Presencial,1,1.0,507,57
207,19000,AGRONOMIA,0811A04,Presencial,1,1.0,206,42
207,30810,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,0414P01,Presencial,1,1.0,39,14
207,110348,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,1,1.0,59,9
207,123266,EDUCAÇÃO FÍSICA,0114E03,Presencial,1,1.0,35,5
207,123268,EDUCAÇÃO FÍSICA,0915E01,Presencial,1,1.0,130,48
207,123271,EDUCAÇÃO FÍSICA,0114E03,Presencial,1,1.0,16,5
207,123273,EDUCAÇÃO FÍSICA,0915E01,Presencial,1,1.0,64,19
207,1114689,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,0612G01,Presencial,1,1.0,25,12
207,1149658,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,1,1.0,74,36
207,1149855,GESTÃO FINANCEIRA,0412G01,Presencial,1,1.0,55,27
207,1149860,LOGÍSTICA,0413L01,Presencial,1,1.0,40,16
207,1149864,PROCESSOS GERENCIAIS,0413G05,Presencial,1,1.0,0,0
207,1149866,GESTÃO COMERCIAL,0416G01,Presencial,1,1.0,62,28
207,1179083,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,0615S02,Presencial,1,1.0,53,9
207,1179205,LETRAS - PORTUGUÊS E INGLÊS,0115L15,Presencial,1,1.0,41,13
208,5609,EDUCAÇÃO FÍSICA,0114E03,Presencial,1,1.0,175,53
208,5613,SERVIÇO SOCIAL,0923S01,Presencial,1,1.0,180,27
208,5615,DIREITO,0421D01,Presencial,1,1.0,1253,213
208,5623,ODONTOLOGIA,0911O01,Presencial,1,1.0,450,89
208,5625,ENGENHARIA QUÍMICA,0711E05,Presencial,1,1.0,319,71
208,18447,MEDICINA,0912M01,Presencial,1,1.0,967,133
208,39835,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,0414P01,Presencial,1,1.0,250,68
208,39836,JORNALISMO,0321J01,Presencial,1,1.0,137,23
208,49306,PSICOLOGIA,0313P01,Presencial,1,1.0,484,88
208,49564,ENFERMAGEM,0913E01,Presencial,1,1.0,204,29
208,49572,ENFERMAGEM,0913E01,Presencial,1,1.0,220,33
208,49586,EDUCAÇÃO FÍSICA,0114E03,Presencial,1,1.0,126,27
208,49589,DIREITO,0421D01,Presencial,1,1.0,336,48
208,49626,ENGENHARIA DE COMPUTAÇÃO,0616E01,Presencial,1,1.0,116,10
208,49634,FISIOTERAPIA,0915F01,Presencial,1,1.0,208,24
208,79642,SERVIÇO SOCIAL,0923S01,Presencial,1,1.0,6,6
208,89391,RELAÇÕES INTERNACIONAIS,0312R01,Presencial,1,1.0,160,34
208,89407,MÚSICA,0114M02,Presencial,1,1.0,37,10
208,89457,ADMINISTRAÇÃO,0413A01,Presencial,1,1.0,312,34
208,89459,ADMINISTRAÇÃO,0413A01,Presencial,1,1.0,150,29
208,92491,NUTRIÇÃO,0915N01,Presencial,1,1.0,236,57
208,92521,FISIOTERAPIA,0915F01,Presencial,1,1.0,155,33
